Platform: Windows | torch main-process threads: 5 | cpu_count: 6
Environment check completed in 0.01s
run_dir: trained\20260715_132120\smart_cuda_brake2
vec_env: DummyVecEnv
net_arch: [256, 256] | train_freq: 1 | gradient_steps: -1
arch: smart | features_dim: 256 | n_blocks: 2 | activation: relu | head net_arch: [256, 256]
    ep | steps |    reward |    r_pos |   r_fuel |   r_term |    noise |  dv/ref |  cur_d | docked | cur_prog |    ms/ep
  1850 |     2 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1493 |    1.22 |   30.0 |   0.0% |      0/9 |    318.2
  1860 |     2 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1493 |    1.34 |   30.0 |  20.0% |     2/19 |      7.6
  1870 |     2 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1493 |    3.51 |   30.0 |  10.0% |      1/6 |      6.8
  1880 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1493 |    2.12 |   30.0 |   0.0% |     1/18 |      6.9
  1890 |     2 |    -10.11 |   -10.11 |     0.00 |     0.00 |   0.1493 |    2.47 |   30.0 |  10.0% |      0/6 |      6.0
  1900 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1493 |    2.24 |   30.0 |  10.0% |     2/18 |      7.2
  1910 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1493 |    1.42 |   30.0 |   0.0% |      0/5 |    329.7
  1920 |     3 |    202.86 |     8.36 |   129.96 |    64.54 |   0.1493 |    3.85 |   30.0 |  10.0% |     0/14 |      9.3
  1930 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1493 |    1.04 |   30.0 |  10.0% |      1/4 |      3.8
  1940 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1493 |    0.74 |   30.0 |   0.0% |     1/15 |      3.5
  1950 |     1 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1493 |    1.08 |   30.0 |  10.0% |      1/4 |      3.5
  1960 |     4 |    -10.10 |   -10.10 |     0.00 |     0.00 |   0.1493 |    3.94 |   30.0 |  10.0% |     1/13 |     14.2
  1970 |     1 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1493 |    1.46 |   30.0 |   0.0% |      0/4 |      3.6
  1980 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1493 |    1.08 |   30.0 |   0.0% |     0/15 |      3.7
  1990 |     1 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1493 |    1.16 |   30.0 |   0.0% |      0/3 |      3.4
  2000 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1493 |    1.90 |   30.0 |  10.0% |     1/11 |      3.7
  2010 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1493 |    2.13 |   30.0 |   0.0% |      0/2 |      6.5
  2020 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1493 |    2.81 |   30.0 |  10.0% |     1/10 |      6.6
  2030 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1493 |    1.71 |   30.0 |   0.0% |      0/2 |      6.9
  2040 |     2 |    362.71 |     8.33 |   268.82 |    85.55 |   0.1493 |    1.86 |   30.0 |  10.0% |      0/9 |      7.7
  2050 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1493 |    2.59 |   30.0 |   0.0% |     1/18 |      7.0
  2060 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1493 |    2.19 |   30.0 |  10.0% |      1/9 |      6.7
  2070 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1493 |    1.87 |   30.0 |   0.0% |     1/17 |      4.0
  2080 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1493 |    1.80 |   30.0 |   0.0% |      0/7 |    328.6
  2090 |     2 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1493 |    2.51 |   30.0 |  10.0% |     1/18 |      6.0
  2100 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1493 |    0.70 |   30.0 |  10.0% |      0/2 |      4.5
  2110 |     1 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1492 |    1.11 |   30.0 |  10.0% |     2/16 |      3.6
  2120 |     1 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1492 |    1.71 |   30.0 |  20.0% |      2/5 |      3.3
  2130 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1492 |    1.10 |   30.0 |   0.0% |     2/13 |      4.0
  2140 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1492 |    1.74 |   30.0 |   0.0% |      0/3 |      7.5
  2150 |     3 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1492 |    4.00 |   30.0 |   0.0% |     0/10 |     10.1
  2160 |     1 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1492 |    1.46 |   30.0 |   0.0% |      0/3 |      2.7
  2170 |     3 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1492 |    2.82 |   30.0 |  20.0% |     2/13 |      9.4
  2180 |     3 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1492 |    3.05 |   30.0 |   0.0% |     2/19 |     11.0
  2190 |     1 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1492 |    1.03 |   30.0 |   0.0% |      0/8 |      3.7
  2200 |     2 |    292.74 |     8.34 |   218.64 |    65.75 |   0.1492 |    2.29 |   30.0 |  10.0% |     0/18 |      5.8
  2210 |     2 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1492 |    2.71 |   30.0 |   0.0% |      0/8 |      7.5
  2220 |     4 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1492 |    3.46 |   30.0 |  10.0% |     1/18 |     14.5
  2230 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1492 |    1.49 |   30.0 |  10.0% |      1/4 |      3.9
  2240 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1492 |    1.40 |   30.0 |   0.0% |     1/17 |    315.3
[throughput]       4008 timesteps |    395.8 steps/s |   2.53 ms/step
  2250 |     1 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1492 |    1.66 |   30.0 |   0.0% |      0/5 |      4.3
  2260 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1492 |    0.86 |   30.0 |   0.0% |     0/16 |      3.5
  2270 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1492 |    0.74 |   30.0 |  10.0% |      0/4 |      3.6
  2280 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1492 |    2.11 |   30.0 |   0.0% |     0/13 |      7.3
  2290 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1492 |    1.57 |   30.0 |   0.0% |      0/4 |    364.1
  2300 |     2 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1492 |    2.15 |   30.0 |   0.0% |     0/12 |      6.4
  2310 |     1 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1492 |    0.95 |   30.0 |  10.0% |      1/5 |      2.8
  2320 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1492 |    1.72 |   30.0 |   0.0% |     1/13 |      3.3
  2330 |     1 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1492 |    1.51 |   30.0 |   0.0% |      0/4 |      3.9
  2340 |     3 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1492 |    3.62 |   30.0 |   0.0% |     0/13 |      9.1
  2350 |     1 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1492 |    1.28 |   30.0 |   0.0% |      0/3 |      3.6
  2360 |     3 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1492 |    3.70 |   30.0 |   0.0% |     0/13 |     12.5
  2370 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1492 |    1.09 |   30.0 |   0.0% |     0/19 |      3.8
  2380 |     3 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1492 |    3.00 |   30.0 |   0.0% |      0/7 |     11.8
  2390 |     2 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1492 |    2.70 |   30.0 |  10.0% |     0/17 |      6.8
  2400 |     2 |    -10.11 |   -10.11 |     0.00 |     0.00 |   0.1492 |    1.96 |   30.0 |  10.0% |      0/7 |      7.1
  2410 |     2 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1492 |    1.68 |   30.0 |  10.0% |     1/17 |      7.6
  2420 |     2 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    1.84 |   30.0 |  20.0% |      2/5 |    326.2
  2430 |     3 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    3.84 |   30.0 |   0.0% |     2/16 |     12.7
  2440 |     3 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    2.27 |   30.0 |  30.0% |      1/4 |    315.1
  2450 |     1 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1491 |    1.82 |   30.0 |   0.0% |     1/15 |      4.2
  2460 |     1 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    1.14 |   30.0 |  20.0% |      1/4 |    304.6
  2470 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1491 |    0.80 |   30.0 |  10.0% |     3/15 |      3.9
  2480 |     2 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1491 |    2.91 |   30.0 |   0.0% |      0/0 |      7.5
  2490 |     1 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1491 |    1.55 |   30.0 |   0.0% |     0/13 |      3.9
  2500 |     2 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    2.62 |   30.0 |   0.0% |      0/0 |      9.3
  2510 |     2 |    325.47 |     8.34 |   253.87 |    63.26 |   0.1491 |    1.97 |   30.0 |  10.0% |     0/13 |      6.3
  2520 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1491 |    1.19 |   30.0 |   0.0% |      0/0 |      4.0
  2530 |     2 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1491 |    2.57 |   30.0 |   0.0% |     0/10 |    347.9
  2540 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1491 |    2.87 |   30.0 |  10.0% |     0/17 |      7.6
  2550 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1491 |    1.06 |   30.0 |  10.0% |      0/6 |      3.6
  2560 |     2 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1491 |    1.63 |   30.0 |   0.0% |     1/17 |      7.9
  2570 |     3 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1491 |    3.30 |   30.0 |   0.0% |      0/7 |     11.6
  2580 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1491 |    2.03 |   30.0 |  10.0% |     1/18 |    327.1
  2590 |     2 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    2.75 |   30.0 |  20.0% |      1/6 |      7.0
  2600 |     4 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1491 |    5.16 |   30.0 |   0.0% |     2/18 |     16.0
  2610 |     2 |    -10.09 |   -10.09 |     0.00 |     0.00 |   0.1491 |    2.26 |   30.0 |   0.0% |      0/6 |      7.9
  2620 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1491 |    1.31 |   30.0 |   0.0% |     0/16 |      4.0
  2630 |     4 |      0.57 |     0.57 |     0.00 |     0.00 |   0.1491 |    4.43 |   30.0 |   0.0% |      0/5 |     15.6
  2640 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1491 |    1.38 |   30.0 |   0.0% |     0/15 |    349.9
  2650 |     3 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1491 |    3.25 |   30.0 |  10.0% |      0/3 |    344.8
  2660 |     2 |    -10.09 |   -10.09 |     0.00 |     0.00 |   0.1491 |    2.65 |   30.0 |  10.0% |     1/12 |      5.7
  2670 |     1 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    1.70 |   30.0 |   0.0% |      0/4 |      3.5
  2680 |     2 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1491 |    2.15 |   30.0 |   0.0% |     0/11 |      7.1
  2690 |     1 |    -10.05 |   -10.05 |     0.00 |     0.00 |   0.1491 |    1.10 |   30.0 |  10.0% |      0/0 |      3.4
  2700 |     3 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1490 |    3.57 |   30.0 |   0.0% |     1/13 |     10.6
  2710 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1490 |    2.03 |   30.0 |  10.0% |      0/0 |      7.1
  2720 |     1 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1490 |    1.15 |   30.0 |   0.0% |     0/11 |    344.5
  2730 |     1 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1490 |    1.53 |   30.0 |   0.0% |      0/0 |    327.6
  2740 |     2 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1490 |    1.44 |   30.0 |  10.0% |      0/7 |      7.3
  2750 |     3 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1490 |    3.53 |   30.0 |   0.0% |     1/18 |     11.4
  2760 |     1 |    -10.10 |   -10.10 |     0.00 |     0.00 |   0.1490 |    1.69 |   30.0 |   0.0% |      0/6 |      3.1
  2770 |     2 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1490 |    0.92 |   30.0 |  10.0% |     1/18 |      6.6
  2780 |     2 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1490 |    1.76 |   30.0 |   0.0% |      0/7 |      7.4
  2790 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1490 |    1.19 |   30.0 |   0.0% |     0/16 |      4.0
  2800 |     1 |    -10.09 |   -10.09 |     0.00 |     0.00 |   0.1490 |    1.41 |   30.0 |  10.0% |      0/2 |      3.2
  2810 |     2 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1490 |    2.00 |   30.0 |   0.0% |     1/16 |    336.3
  2820 |     2 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1490 |    1.97 |   30.0 |   0.0% |      0/5 |      7.5
  2830 |     3 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1490 |    0.39 |   30.0 |   0.0% |     0/16 |    549.4
  2840 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1490 |    0.68 |   30.0 |   0.0% |      0/6 |    164.7
  2850 |     2 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1490 |    1.39 |   30.0 |   0.0% |     0/13 |    150.4
  2860 |     3 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1490 |    4.22 |   30.0 |   0.0% |      0/2 |    207.5
  2870 |     9 |    -10.09 |   -10.09 |     0.00 |     0.00 |   0.1490 |   17.51 |   30.0 |  10.0% |     1/11 |   1218.7
  2880 |     7 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1490 |   14.15 |   30.0 |   0.0% |      0/2 |    530.2
  2890 |     7 |    -10.11 |   -10.11 |     0.00 |     0.00 |   0.1489 |   14.80 |   30.0 |   0.0% |     0/11 |    528.7
  2900 |     6 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1489 |   12.73 |   30.0 |   0.0% |      0/2 |    442.4
  2910 |     7 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1489 |   14.81 |   30.0 |   0.0% |     0/12 |    847.1
  2920 |     7 |    -10.14 |   -10.14 |     0.00 |     0.00 |   0.1489 |   14.80 |   30.0 |   0.0% |      0/2 |    540.1
  2930 |     6 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1489 |   12.64 |   30.0 |   0.0% |     0/12 |    446.0
  2940 |     6 |    -10.09 |   -10.09 |     0.00 |     0.00 |   0.1489 |   12.61 |   30.0 |   0.0% |      0/0 |    738.5
  2950 |     7 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1489 |   14.66 |   30.0 |   0.0% |     0/10 |    516.3
  2960 |     5 |    -10.11 |   -10.11 |     0.00 |     0.00 |   0.1488 |   10.54 |   30.0 |   0.0% |      0/0 |    357.6
  2970 |     6 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1488 |   12.24 |   30.0 |   0.0% |      0/9 |    758.6
  2980 |    18 |    -10.17 |   -10.17 |     0.00 |     0.00 |   0.1488 |   36.19 |   30.0 |   0.0% |      0/0 |   1361.7
[throughput]       6012 timesteps |     98.7 steps/s |  10.14 ms/step
  2990 |    16 |    -10.12 |   -10.12 |     0.00 |     0.00 |   0.1488 |   33.16 |   30.0 |   0.0% |     0/10 |   1550.3
  3000 |    15 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1488 |   30.85 |   30.0 |   0.0% |      0/0 |   1118.3
  3010 |    16 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1487 |   33.61 |   30.0 |   0.0% |      0/9 |   1155.6
  3020 |    13 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1487 |   27.11 |   30.0 |   0.0% |      0/0 |   1019.5
  3030 |    16 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1487 |   33.88 |   30.0 |   0.0% |     0/10 |   1181.9
  3040 |    10 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1486 |   21.10 |   30.0 |   0.0% |      0/0 |    740.8
  3050 |    14 |    -10.11 |   -10.11 |     0.00 |     0.00 |   0.1486 |   29.37 |   30.0 |   0.0% |      0/9 |   1425.5
  3060 |    11 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1486 |   22.96 |   30.0 |   0.0% |     0/19 |   1182.9
  3070 |    15 |    -10.18 |   -10.18 |     0.00 |     0.00 |   0.1486 |   31.56 |   30.0 |   0.0% |      0/9 |   1100.6
  3080 |     6 |    -10.08 |   -10.08 |     0.00 |     0.00 |   0.1485 |    8.90 |   30.0 |   0.0% |     0/19 |    478.0
  3090 |     2 |    248.71 |     8.34 |   175.63 |    64.75 |   0.1485 |    2.85 |   30.0 |  40.0% |      3/9 |    141.3
  3100 |     2 |    233.50 |     8.34 |   166.98 |    58.19 |   0.1485 |    2.99 |   30.0 | 100.0% |    12/18 |    451.3
[curriculum] dock rate >= 50% -> advancing to 40.0 m
  3110 |     2 |    243.30 |     8.76 |   165.99 |    68.55 |   0.1485 |    3.01 |   40.0 | 100.0% |      6/6 |    157.7
  3120 |     2 |    253.76 |     8.76 |   164.22 |    80.78 |   0.1485 |    3.04 |   40.0 |  70.0% |    15/18 |    148.2
[curriculum] dock rate >= 50% -> advancing to 50.0 m
  3130 |     3 |    182.79 |     7.02 |   110.23 |    65.54 |   0.1485 |    4.54 |   50.0 |  90.0% |      4/4 |    229.8
  3140 |     2 |    256.57 |     9.02 |   165.00 |    82.55 |   0.1485 |    3.03 |   50.0 |  30.0% |     8/16 |    454.8
[curriculum] dock rate >= 50% -> advancing to 60.0 m
  3150 |     2 |    250.33 |     7.50 |   166.80 |    76.03 |   0.1485 |    3.00 |   60.0 | 100.0% |      0/0 |    152.1
  3160 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1485 |    1.54 |   60.0 |  60.0% |    12/12 |     74.8
[curriculum] dock rate >= 50% -> advancing to 70.0 m
  3170 |     2 |    289.96 |     7.87 |   161.01 |   121.08 |   0.1485 |    3.11 |   70.0 |  90.0% |      2/2 |    156.4
  3180 |     2 |    377.99 |     9.29 |   157.00 |   211.71 |   0.1485 |    3.18 |   70.0 |  50.0% |     7/13 |    148.5
  3190 |     2 |    -10.10 |   -10.10 |     0.00 |     0.00 |   0.1485 |    3.37 |   70.0 |   0.0% |     8/19 |    154.9
  3200 |     2 |    -10.06 |   -10.06 |     0.00 |     0.00 |   0.1485 |    3.43 |   70.0 |   0.0% |      0/6 |    147.6
  3210 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1485 |    1.52 |   70.0 |   0.0% |     0/18 |     67.3
  3220 |     2 |    -10.07 |   -10.07 |     0.00 |     0.00 |   0.1485 |    3.46 |   70.0 |  50.0% |      1/1 |    147.4
  3230 |     2 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1485 |    3.49 |   70.0 |   0.0% |     1/12 |    157.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 60.0 m
  3240 |     2 |    -11.68 |   -11.68 |     0.00 |     0.00 |   0.1485 |    3.57 |   60.0 |  60.0% |      0/0 |    149.5
  3250 |     2 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1485 |    3.56 |   60.0 |   0.0% |      0/6 |    165.7
  3260 |     2 |    204.68 |     9.18 |   138.75 |    56.75 |   0.1485 |    3.60 |   60.0 |  80.0% |     6/19 |    152.6
[curriculum] dock rate >= 50% -> advancing to 70.0 m
  3270 |     2 |    201.88 |     7.87 |   137.37 |    56.64 |   0.1485 |    3.64 |   70.0 |  80.0% |      0/1 |    151.1
  3280 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1485 |    1.55 |   70.0 |   0.0% |     5/13 |     74.4
  3290 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1485 |    1.56 |   70.0 |   0.0% |      0/0 |    390.9
  3300 |     2 |    227.83 |     9.29 |   137.85 |    80.69 |   0.1485 |    3.63 |   70.0 |  50.0% |      0/7 |    142.9
  3310 |     2 |    203.96 |     9.29 |   137.88 |    56.79 |   0.1485 |    3.63 |   70.0 |  30.0% |      0/0 |    151.8
  3320 |     2 |    -10.11 |   -10.11 |     0.00 |     0.00 |   0.1485 |    3.58 |   70.0 |  10.0% |      2/6 |    149.4
  3330 |     2 |    -10.10 |   -10.10 |     0.00 |     0.00 |   0.1485 |    3.58 |   70.0 |  60.0% |     8/18 |    150.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 60.0 m
  3340 |     2 |    229.62 |     9.17 |   137.28 |    83.17 |   0.1485 |    3.64 |   60.0 |  70.0% |      6/6 |    146.5
  3350 |     2 |    203.95 |     9.17 |   138.02 |    56.76 |   0.1484 |    3.62 |   60.0 |  80.0% |    12/13 |    165.0
[curriculum] dock rate >= 50% -> advancing to 70.0 m
  3360 |     2 |    232.87 |     7.87 |   138.04 |    86.97 |   0.1484 |    3.62 |   70.0 | 100.0% |      1/1 |    472.3
  3370 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1484 |    1.53 |   70.0 |  40.0% |     7/12 |     77.5
  3380 |     2 |    227.32 |     9.29 |   137.89 |    80.14 |   0.1484 |    3.63 |   70.0 |  50.0% |     7/18 |    140.6
  3390 |     2 |    227.10 |     9.29 |   138.21 |    79.60 |   0.1484 |    3.62 |   70.0 |  50.0% |      1/6 |    142.3
  3400 |     2 |    -10.10 |   -10.10 |     0.00 |     0.00 |   0.1484 |    3.60 |   70.0 |  80.0% |    12/18 |   2026.2
[curriculum] dock rate >= 50% -> advancing to 80.0 m
  3410 |     2 |    229.32 |     8.14 |   138.24 |    82.94 |   0.1484 |    3.62 |   80.0 |  60.0% |      1/1 |    142.4
  3420 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1484 |    1.51 |   80.0 |  70.0% |    12/12 |     75.9
[curriculum] dock rate >= 50% -> advancing to 90.0 m
  3430 |     2 |     -8.95 |    -8.95 |     0.00 |     0.00 |   0.1484 |    3.62 |   90.0 |  60.0% |      0/0 |    511.5
  3440 |     2 |    224.94 |     9.46 |   137.39 |    78.08 |   0.1484 |    3.64 |   90.0 |  60.0% |      1/6 |    159.3
  3450 |     2 |    227.83 |     9.45 |   138.04 |    80.35 |   0.1484 |    3.62 |   90.0 |  90.0% |    12/19 |    154.8
[curriculum] dock rate >= 50% -> advancing to 100.0 m
[throughput]       8016 timesteps |     67.6 steps/s |  14.78 ms/step
  3460 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1484 |    1.52 |  100.0 |  80.0% |      6/7 |     76.1
  3470 |     2 |    221.54 |     9.51 |   137.01 |    75.02 |   0.1484 |    3.65 |  100.0 |  60.0% |     7/13 |    135.3
[curriculum] dock rate >= 50% -> advancing to 110.0 m
  3480 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1484 |    1.51 |  110.0 |  50.0% |      4/6 |    403.8
  3490 |     2 |    220.38 |     9.56 |   136.99 |    73.83 |   0.1484 |    3.65 |  110.0 |  30.0% |     4/13 |    160.5
  3500 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1484 |    1.56 |  110.0 |  30.0% |      1/2 |     74.5
  3510 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1484 |    1.52 |  110.0 |  80.0% |    11/14 |     84.2
[curriculum] dock rate >= 50% -> advancing to 120.0 m
  3520 |     1 |     -9.18 |    -9.18 |     0.00 |     0.00 |   0.1484 |    1.53 |  120.0 |   0.0% |      0/0 |     79.8
  3530 |     2 |    223.74 |     9.59 |   138.47 |    75.68 |   0.1484 |    3.61 |  120.0 |  50.0% |     1/11 |    147.4
  3540 |     2 |    225.00 |     9.59 |   139.52 |    75.89 |   0.1484 |    3.58 |  120.0 |  40.0% |      1/2 |    154.6
  3550 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1484 |    1.52 |  120.0 |  50.0% |     7/12 |     93.4
  3560 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1484 |    1.53 |  120.0 |  50.0% |    12/19 |     72.7
  3570 |     2 |    204.46 |     9.60 |   137.96 |    56.90 |   0.1484 |    3.62 |  120.0 |  80.0% |      6/6 |    469.4
  3580 |     2 |    204.39 |     9.60 |   137.91 |    56.88 |   0.1484 |    3.63 |  120.0 |  70.0% |    12/14 |    157.2
[curriculum] dock rate >= 50% -> advancing to 130.0 m
  3590 |     2 |    203.78 |     9.63 |   137.28 |    56.87 |   0.1484 |    3.64 |  130.0 |  90.0% |      6/7 |    161.0
  3600 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1484 |    1.53 |  130.0 |  70.0% |    12/13 |     80.4
[curriculum] dock rate >= 50% -> advancing to 140.0 m
